tile_id,campaign,grid_x_km,grid_y_km,col_path,cir_path,col_size_bytes,cir_size_bytes,col_sha256,cir_sha256,col_points,cir_points,point_count_match,bounds,crs,split,source_readable,source_read_error,min_distance_to_train_m,min_distance_to_val_m,min_distance_to_test_m
PNOA_2015_GAL-W_516-4686_ORT-CLA-COL,GAL-W-2015,516,4686,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4686_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_516-4686_ORT-CLA-CIR.laz,32725949,31391987,61e5cb7775ed7e91ada51526c5bfb459853b7ea9e41fe4c9cbd77ffbc510b323,d958dc8ea1894121393689408b4c23aed1d09a2223c34fdd2eb7677af1529bd4,4262637,4210263,False,"[515999.99999999965,4683999.999999992,517999.98999999964,4685999.989999992]",EPSG:2158,train,True,,0.00999999139457941,126651.64701300635,65299.32495822229
PNOA_2015_GAL-W_518-4664_ORT-CLA-COL,GAL-W-2015,518,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4664_ORT-CLA-CIR.laz,28779146,28399105,dc589f64cca22abdc402dc5ace0ab74be5add651fd8fc96b235a15a5935e73e4,e4d0cc3d34ecefc6b5252af19b793e22671019c945437077735d3b6a93034aac,3895369,3895369,True,"[518000.0,4662000.0,519999.99,4663999.99]",EPSG:25829,train,True,,0.009999999776482582,147514.75401360693,52000.01307692328
PNOA_2015_GAL-W_518-4666_ORT-CLA-COL,GAL-W-2015,518,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4666_ORT-CLA-CIR.laz,26695054,26344683,99fa9a77f11f2d2a227f328950029e4a541c1eef829961386f78c4a12e8b37ba,ea72ba6b32f8b837362c522da75b24035a2bd252ac0dd45d86d18ad92fb7be4d,3705980,3705980,True,"[518000.0,4664000.0,519999.99,4665999.99]",EPSG:25829,train,True,,0.009999999776482582,145563.0537315056,52801.52838697182
PNOA_2015_GAL-W_518-4668_ORT-CLA-COL,GAL-W-2015,518,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4668_ORT-CLA-CIR.laz,29341649,29110684,c6cb3b2e146d7445395f95c59aada90ad725d39e0675fbf1edd4abc99a0b71db,914c8ea26faf650a1d4b8dacb95b782eae1d035bb16df977ef399bee41470e65,3957095,3957095,True,"[518000.0,4666000.0,519999.99,4667999.99]",EPSG:25829,train,True,,0.00999999966006726,143612.6824886556,53665.64487640291
PNOA_2015_GAL-W_518-4670_ORT-CLA-COL,GAL-W-2015,518,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4670_ORT-CLA-CIR.laz,32675527,32186603,d96d7878476382b6bbcf0e20305ca298becae7571a73e6afb26827323b9c4c76,d6070873453ba8417c9e6f2ccb6d031e9fbcf09f2add86c7e065a8bf18074667,4262836,4262836,True,"[518000.0,4668000.0,519999.99,4669999.99]",EPSG:25829,train,True,,0.009999989531934261,141663.6951781706,54589.38981157592
PNOA_2015_GAL-W_518-4672_ORT-CLA-COL,GAL-W-2015,518,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4672_ORT-CLA-CIR.laz,25503742,24901356,e271dd293b02e321ee2afd7bdc42dc0ac8f38862fb0b2b02bca32353a254a06d,e03d3ff09c9d17a8c971f9141622b821fc0e5d8bc573e205c30a28a72a3bbbd6,3577653,3536200,False,"[517999.9999999997,4669999.99999999,519999.9899999997,4671999.98999999]",EPSG:2158,train,True,,0.009999989531934261,139716.1497160678,55569.789634293586
PNOA_2015_GAL-W_518-4674_ORT-CLA-COL,GAL-W-2015,518,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4674_ORT-CLA-CIR.laz,20435988,19871676,0ed094ea1bd6ca415008de2bd72045d038fe66dd97a2d3dabbce6141e57f8133,dce63ee72991f02a1796e0537e72f975f22a0f0d7b0f8df1eb453a1aacf5639a,3034911,2999976,False,"[517999.9999999997,4671999.999999992,519999.9899999997,4673999.989999992]",EPSG:2158,train,True,,0.009999999718274921,137770.1072490994,56603.900572307844
PNOA_2015_GAL-W_518-4676_ORT-CLA-COL,GAL-W-2015,518,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4676_ORT-CLA-CIR.laz,10395771,9817668,3da624ac565078d4e8a0eb1cfa9d9cf55154e10786f5b5cbd94773d94db1ec20,12d876bd3f798b736cc24fa77cf70b677f71ebc2e5deff858afa1569b741019a,1678776,1678776,True,"[518000.0,4674000.0,519999.99,4675999.99]",EPSG:25829,train,True,,0.009999882080592215,135825.63237979906,57688.83427492868
PNOA_2015_GAL-W_518-4678_ORT-CLA-COL,GAL-W-2015,518,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4678_ORT-CLA-CIR.laz,4421817,4024189,9922f75b14f66e803a941c0dffb08c98607ae0f096c5a5b1203fa906cc426788,9fcf81dde6a8828458e3087e32c1b544a23c87f5928a3a66f6cedf6ca468558e,874088,874088,True,"[518000.0000001329,4676000.000012486,519999.9900001329,4677999.990012486]",EPSG:32629,train,True,,0.009987513534724712,133882.79339804503,58821.77862693794
PNOA_2015_GAL-W_518-4680_ORT-CLA-COL,GAL-W-2015,518,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4680_ORT-CLA-CIR.laz,15549622,14892566,ec8bf65cfdd1b03cb5860d1db4df4ac977b761398a94a5587886ff4d5986d993,05362b294012d3b9cfc06526a2346353182163f7c67e529fea6705e1b1541232,2268426,2268426,True,"[518000.0,4678000.0,519999.99,4679999.99]",EPSG:25829,train,True,,0.009987513534724712,131941.66260611077,60000.01399999991
PNOA_2015_GAL-W_518-4682_ORT-CLA-COL,GAL-W-2015,518,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4682_ORT-CLA-CIR.laz,27434252,26726475,864a8637a9e2925af37d8c2ba53ec99d3a27bf5a1e0536ae78c824c657bf5be6,afccb2960dd58e9a7d9babec334eb67a623a791104812db0638d16458a3979d9,3663209,3663209,True,"[518000.0,4680000.0,519999.99,4681999.99]",EPSG:25829,train,True,,0.009999999776482582,130002.31648401884,61220.92550754345
PNOA_2015_GAL-W_518-4684_ORT-CLA-COL,GAL-W-2015,518,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4684_ORT-CLA-CIR.laz,38416930,37301540,9862245737c3f2521bac0f6f87e0ab9439c5206a5fc44e9583245470c521bb02,89bb39c2a9054a4c2bd8720c0812f80bd977e532f40321388d7aa45ce9faf197,4749230,4749230,True,"[518000.0,4682000.0,519999.99,4683999.99]",EPSG:25829,train,True,,0.009999999718274921,128064.83612279064,62482.0114913099
PNOA_2015_GAL-W_518-4686_ORT-CLA-COL,GAL-W-2015,518,4686,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4686_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_518-4686_ORT-CLA-CIR.laz,35582793,34345804,884146e2723e6455a444c250aa326be7cac785680f79c7ef25a114a3c6526b70,dfdc20cdd157f29a6ada1fcc1bc692741ab9eb6db50653dabf3ebfd7da804767,4461416,4461416,True,"[518000.0,4684000.0,519999.99,4685999.99]",EPSG:25829,train,True,,0.009999999776482582,126129.30750267144,63780.88898722079
PNOA_2015_GAL-W_520-4664_ORT-CLA-COL,GAL-W-2015,520,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4664_ORT-CLA-CIR.laz,34390094,33505977,1ebe99f5b8afdd80d8c892e2ad22836e4ce36c5d6c3f8b204c4a551eab2fc351,0be4999343300a22dd686ec16b7564d3dc54e9c2b71a89baaeac6cf459aec244,4567662,4513675,False,"[519999.99999999977,4661999.999999991,521999.98999999976,4663999.989999991]",EPSG:2158,train,True,,0.009999999776482582,147093.72920589108,50159.75797389617
PNOA_2015_GAL-W_520-4666_ORT-CLA-COL,GAL-W-2015,520,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4666_ORT-CLA-CIR.laz,40318118,39995007,fe07ba0e0bf8bd8950337cf4e7d40ca80e98602f7d4e23ff1bc9e9192c43fdbd,2493de5b2fec3fb89427deb19b245d6674940efcd108105c4b9cd97fc9beeb23,5273645,5273645,True,"[520000.0,4664000.0,521999.99,4665999.99]",EPSG:25829,train,True,,0.009999988600611687,145136.36736407434,50990.208471825164
PNOA_2015_GAL-W_520-4668_ORT-CLA-COL,GAL-W-2015,520,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4668_ORT-CLA-CIR.laz,37679411,36965548,f7a8ccdc385b227c02223718fa873f71e5fa0efbc2888ae1cab3fdbb49cf6959,11b7cf8576957e14495c2037df53a5638762cd7072569275922f88f1219581f0,4942877,4882744,False,"[519999.99999999965,4665999.999999989,521999.98999999964,4667999.989999989]",EPSG:2158,train,True,,0.009999988600611687,143180.18400459236,51884.50057579514
PNOA_2015_GAL-W_520-4670_ORT-CLA-COL,GAL-W-2015,520,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4670_ORT-CLA-CIR.laz,38194394,38033654,6a6ff23a0810e2f55ac702c5e7ad80a13d1646071f4fa3c4dcbdec51ecd1c3ba,0c8da1c3d9aadc362bc6fdc6eca923e1dce502a42af30f44211f15504f05e20c,4991061,4991061,True,"[520000.0,4668000.0,521999.99,4669999.99]",EPSG:25829,train,True,,0.009999999427236617,141225.22809870762,52839.39288069261
PNOA_2015_GAL-W_520-4672_ORT-CLA-COL,GAL-W-2015,520,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4672_ORT-CLA-CIR.laz,34534696,34376647,bb14ff8e66ffacf37507b697cdc81d0a9484ed3d1ec79c84dfa66e8c2134a29e,c97f81272d0d175d4af34e3007bbc448968123b18bad0c04d98d7eef0f10364a,4628606,4628606,True,"[520000.0,4670000.0,521999.99,4671999.99]",EPSG:25829,train,True,,0.009999989531934261,139271.5513357923,53851.66181280006
PNOA_2015_GAL-W_520-4674_ORT-CLA-COL,GAL-W-2015,520,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4674_ORT-CLA-CIR.laz,25086010,24538513,6499cd0917ac071b6c7486b3a0ef0c5fb09d790f6c393f228c473accf3b25abe,799ab1d3a0a3a89f87946d2c97af2cd1d3709b1f774b095f5bf5eb0470e13073,3747716,3708041,False,"[519999.9999999997,4671999.99999999,521999.9899999997,4673999.98999999]",EPSG:2158,train,True,,0.009999989531934261,137319.20831197366,54918.13470976231
PNOA_2015_GAL-W_520-4676_ORT-CLA-COL,GAL-W-2015,520,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4676_ORT-CLA-CIR.laz,19064684,18170392,c1b48c53ab397e680d450680cb7f2acd98b5dda587ff197a3ae7394bd1a9d0c9,a90cb0fc8273fd8b08d2cdfed78d6bb7f3b20b53f58acd79beac2cd007f6d4dd,2737601,2705404,False,"[519999.9999999993,4673999.999999981,521999.9899999993,4675999.989999982]",EPSG:25829,train,True,,0.00999999139457941,135368.25673464086,56035.71682417437
PNOA_2015_GAL-W_520-4678_ORT-CLA-COL,GAL-W-2015,520,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4678_ORT-CLA-CIR.laz,5050608,4550616,fa3c3c7d8674bc26dd85660cd97b1961efdd56f678687511209365131b1b07a7,1c621885f4c3a2ab166a2185fd60abf40d87af36088ef9551f4d3604ccfdd7bf,848073,848073,True,"[520000.0,4676000.0,521999.98,4677999.99]",EPSG:25829,train,True,,0.00999986712122336,133418.75989344378,57201.42061173382
PNOA_2015_GAL-W_520-4680_ORT-CLA-COL,GAL-W-2015,520,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4680_ORT-CLA-CIR.laz,9155914,8683686,ef31d00c290a4afbcc5a77f159f792b3443b4ea5ae17d0949472f336ab20e77b,5aeacd52efd2cb6e0d6aa5e11f6c30f83ae1f6c9c750bd0a362936159510a8a3,1323034,1323034,True,"[520000.0,4678000.0,521999.99,4679999.99]",EPSG:25829,train,True,,0.009999999776482582,131470.7756547558,58412.341504173455
PNOA_2015_GAL-W_520-4682_ORT-CLA-COL,GAL-W-2015,520,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4682_ORT-CLA-CIR.laz,27018074,26418857,fc1489312e48e8f757365e59da574e77bcc94b7fabb256393a36238431c499b5,810340d6eb17d1e7e3eb3f28a42354d5655c1095dfa596027b3081bc2d20ad53,3537371,3537371,True,"[520000.0,4680000.0,521999.99,4681999.99]",EPSG:25829,train,True,,0.00999999139457941,129524.37921568802,59665.74963913706
PNOA_2015_GAL-W_520-4684_ORT-CLA-COL,GAL-W-2015,520,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4684_ORT-CLA-CIR.laz,35908346,34636953,03c9ac14ad8a8bedb807bbe7d2cf4729524b54f965b8c35f0a1d2ef3ef1f366f,b9177346a6670a584cf8d8e20d0c361ed8a2b36f1d0e1a96d3c80649a8c67386,4737286,4681514,False,"[519999.9999999997,4681999.999999992,521999.9899999997,4683999.989999992]",EPSG:2158,train,True,,0.00999999139457941,127579.64089602102,60959.01672434964
PNOA_2015_GAL-W_520-4686_ORT-CLA-COL,GAL-W-2015,520,4686,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4686_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_520-4686_ORT-CLA-CIR.laz,42879510,41967389,4d8f92f89c67ab69d6280bcfd2378e15dd9c818057868768ba413ec2cbc0acd2,ba3e2124ea0aef4b03b4047fc40def5fb6afddf2d59404aaa4cb3fc097beba40,5371260,5371260,True,"[520000.0,4684000.0,521999.99,4685999.99]",EPSG:25829,train,True,,0.010000000009313226,125636.63769419257,62289.660137138184
PNOA_2015_GAL-W_522-4664_ORT-CLA-COL,GAL-W-2015,522,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4664_ORT-CLA-CIR.laz,28960588,28078875,b04d7dd8ee04aefb49a3b4dc25b95dc9ce65a38babed88d6bd19bebb9d638ecd,0245ac916bd1bce696374b6e4806804507115f9cd9b6de2d21686c6a8e1d3187,3842927,3790977,False,"[521999.9999999999,4661999.999999989,523999.9899999999,4663999.989999989]",EPSG:2158,train,True,,0.009999998845160007,146698.76513350377,48332.19713606816
PNOA_2015_GAL-W_522-4666_ORT-CLA-COL,GAL-W-2015,522,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4666_ORT-CLA-CIR.laz,23084446,22597921,99262fa43f7f069a9a87dde98741083e98912bd5888205c44826f7216159752f,0ad378168d13b3a7f67464e8c662b1ace5acfafd857475d100a5f89d435c87cd,3449736,3404421,False,"[521999.9999999997,4663999.999999988,523999.9899999997,4665999.989999988]",EPSG:2158,train,True,,0.009999998845160007,144736.06202892686,49193.5089213982
PNOA_2015_GAL-W_522-4668_ORT-CLA-COL,GAL-W-2015,522,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4668_ORT-CLA-CIR.laz,26193043,25961157,cddb0ff51d15fb127d9f7e6eed4642714c35331ad6d30701ad31b4ddab91a362,c1e4b42fd861ac02c1dde70c061337d0990b2d168c72e1735691f97ea9b279f9,3568992,3522479,False,"[521999.9999999997,4665999.999999989,523999.9899999997,4667999.989999989]",EPSG:2158,train,True,,0.009999988600611687,142774.39410338004,50119.869912038674
PNOA_2015_GAL-W_522-4670_ORT-CLA-COL,GAL-W-2015,522,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4670_ORT-CLA-CIR.laz,22303319,21898485,ed340bcba40c47ad7363b33bdb4c2a9880dd78a607dacebe9aaf7454da2eaf7c,1c564219d98f403fb4faf02129b9d335254720f62d2d71705e22a161562eb0fe,3129257,3089891,False,"[521999.9999999994,4667999.999999978,523999.9899999994,4669999.989999978]",EPSG:25829,train,True,,0.009999988600611687,140813.80461991843,51107.7430532701
PNOA_2015_GAL-W_522-4672_ORT-CLA-COL,GAL-W-2015,522,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4672_ORT-CLA-CIR.laz,22655307,22249677,9e00b3cc253d6d039a45e7a6f791b1a86b6e2522f52a96db72c9b50c147f727e,93b04847fcaa2bb4a839a251d8c890419d994f32193df7ffb2428f3592ae190a,3076610,3038841,False,"[521999.9999999997,4669999.999999988,523999.9899999997,4671999.989999988]",EPSG:2158,train,True,,0.009999999718274921,138854.33926053552,52153.63304698471
PNOA_2015_GAL-W_522-4674_ORT-CLA-COL,GAL-W-2015,522,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4674_ORT-CLA-CIR.laz,22909075,22893979,61db5426b83e7a82b6a9ab2c4a6dcc7b17677f4036840d7d89aec564233d4476,f9484f3488954317fe805c612492e10feb144165f09d4ec09ebd3ddc76e51584,3134472,3134472,True,"[522000.0,4672000.0,523999.99,4673999.99]",EPSG:25829,train,True,,0.00999996718019247,136896.04629580362,53254.12171841901
PNOA_2015_GAL-W_522-4676_ORT-CLA-COL,GAL-W-2015,522,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4676_ORT-CLA-CIR.laz,20504064,19960201,e11aa3df0eb7358dcf5ea3384154dfb5dfd979f527c3f33d2f46899557db7ade,b1e8daba9c4594521ea2901de69d4a7a5e4337d277c271254e79e7836dc2989f,3030351,2993297,False,"[521999.99999999936,4673999.999999967,523999.98999999935,4675999.989999968]",EPSG:2158,train,True,,0.00999996718019247,134938.97676867747,54405.89600400086
PNOA_2015_GAL-W_522-4678_ORT-CLA-COL,GAL-W-2015,522,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4678_ORT-CLA-CIR.laz,9453114,8634044,367591dda5362943ae24f00780239aabb8600b630640169bc853484ca996a5e5,01c3bf3334037220ef4c7b0733d687c3f4632d74ef5c425a4abd8c5d8b027082,1552266,1552266,True,"[522000.0,4676000.0,523999.99,4677999.99]",EPSG:25829,train,True,,0.009999999776482582,132983.18469383736,55605.7691251563
PNOA_2015_GAL-W_522-4680_ORT-CLA-COL,GAL-W-2015,522,4680,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4680_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4680_ORT-CLA-CIR.laz,4496572,4211467,be96a4cf0d74fffffd1acd90e8b68a1a087b3b8b1677d25a54df3a494d1e43fe,cc56ca5595bf99d17f28fc8bd6d9d380f7d6f0dc86dbfa95e667631a1ccac305,853125,853125,True,"[522000.0000001626,4678000.000012497,523999.99000016256,4679999.990012498]",EPSG:32629,train,True,,0.009987502358853817,131028.7272625856,56850.69569394637
PNOA_2015_GAL-W_522-4682_ORT-CLA-COL,GAL-W-2015,522,4682,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4682_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4682_ORT-CLA-CIR.laz,9142235,8558884,305892856cbe7761a8abcada075ab7ac0a5477795859335f189b281798ea8493,7ce8ec717b178a9a756514b7f31893c1f15d5ca02efc7818c13ca3d24535babc,1386772,1386772,True,"[522000.0,4680000.0,523999.99,4681999.99]",EPSG:25829,train,True,,0.009987502358853817,129075.66513951309,58137.78151942318
PNOA_2015_GAL-W_522-4684_ORT-CLA-COL,GAL-W-2015,522,4684,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4684_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_522-4684_ORT-CLA-CIR.laz,27812520,27127945,1a0575c444911b756363a00fb077211fabfb8149bec53320aae4031a6a7e4edb,bb58a70ad5458cdc0d6b97770b1fbc0927723ca95c10c05160124ec36e340ff2,3472985,3472985,True,"[522000.0,4682000.0,523999.99,4683999.99]",EPSG:25829,train,True,,0.009999999776482582,127124.06259695267,59464.28911540256
PNOA_2015_GAL-W_524-4664_ORT-CLA-COL,GAL-W-2015,524,4664,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4664_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4664_ORT-CLA-CIR.laz,31748196,30904288,e451e81855f7e63157eb06df02cd958eef73d3462806e7e428b2afd7cc937b3c,89316e195fc6661b4869d605c483f596a9fc9c5c3501b91d7c69b24e73c623c8,4665107,4665107,True,"[524000.0,4662000.0,525999.99,4663999.99]",EPSG:25829,train,True,,0.009999999776482582,146330.07282062713,46518.82672639317
PNOA_2015_GAL-W_524-4666_ORT-CLA-COL,GAL-W-2015,524,4666,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4666_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4666_ORT-CLA-CIR.laz,34541083,33516811,ce875bee1c4665e4da97336e7e2be8f5c89f8e25a53ef26c90bb1bf2e732206a,7febb5ea2452259f77c2d5384eafe793aa839a1850c9d02431e1adda20648b50,4893034,4893034,True,"[524000.0,4664000.0,525999.99,4665999.99]",EPSG:25829,train,True,,0.009999999776482582,144362.35718370724,47413.091862904184
PNOA_2015_GAL-W_524-4668_ORT-CLA-COL,GAL-W-2015,524,4668,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4668_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4668_ORT-CLA-CIR.laz,36298000,35065773,84806a55c57b18a8d53463f1c002c2f5f24df57aa765fe50a10c8e94204e6050,4108bb66659dd8eb9be77160db82f2c6280974e98e710965475586826d021f7b,4995188,4995188,True,"[524000.0,4666000.0,525999.99,4667999.99]",EPSG:25829,train,True,,0.009999999776482582,142395.5411225453,48373.56013361214
PNOA_2015_GAL-W_524-4670_ORT-CLA-COL,GAL-W-2015,524,4670,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4670_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4670_ORT-CLA-CIR.laz,34265841,33643077,ba4ef61c4d12bd557a4f0ef8f54b5e352b6174d9681844278951741887167dcb,b3ff9db2337eebd9f52bd204bdd8965dcbf48bb16e7caebb8a94bc43befd880c,4793468,4793468,True,"[524000.0,4668000.0,525999.99,4669999.99]",EPSG:25829,train,True,,0.009999999776482582,140429.66243471752,49396.36990711148
PNOA_2015_GAL-W_524-4672_ORT-CLA-COL,GAL-W-2015,524,4672,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4672_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4672_ORT-CLA-CIR.laz,32039177,31673327,5e3e87bc133311c8aea4e2c693421a60c57de4e040b1fe730832befab309b3f0,814798c16ac0133ee74a711c5e793b40b80cc9ed51d30b6cc939b3e72ce359ca,4371669,4371669,True,"[524000.0,4670000.0,525999.99,4671999.99]",EPSG:25829,train,True,,0.009999975562095642,138464.76104581606,50477.73172400072
PNOA_2015_GAL-W_524-4674_ORT-CLA-COL,GAL-W-2015,524,4674,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4674_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4674_ORT-CLA-CIR.laz,28092836,27806831,76d7d270e609726ba36e0da840c5c208ee44c37f2f4332dd79a65935b6a4a3aa,7059ca6df6aeb77be4b935fa2ff1f0629fc89af8cd2467c61c0ae918e2284024,4013725,3972102,False,"[523999.99999999953,4671999.999999976,525999.9899999995,4673999.989999976]",EPSG:25829,train,True,,0.009999975562095642,136500.87915990755,51613.965551958645
PNOA_2015_GAL-W_524-4676_ORT-CLA-COL,GAL-W-2015,524,4676,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4676_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4676_ORT-CLA-CIR.laz,24040011,23420838,512c0bb3188590e9f5f98b61a8434eaab914d3f9d2827669ad7fbc0d1eb4df0e,80312d03b23c8802bce2a7d61fc8a3bebcd9517d03e87ae25213c06514c9fbb4,3928304,3886937,False,"[523999.9999999999,4673999.999999975,525999.9899999999,4675999.989999975]",EPSG:25829,train,True,,0.009999998845160007,134538.06142268455,52801.52914451045
PNOA_2015_GAL-W_524-4678_ORT-CLA-COL,GAL-W-2015,524,4678,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4678_ORT-CLA-COL.laz,data/raw/pnoa_galicia/PNOA_2015_GAL-W_524-4678_ORT-CLA-CIR.laz,24742633,23980081,be3c2430d3f02cb93fc3c9e1ab193864a93690d2b117856cae6cfdda0a40d915,04c7eb5ee331099934ddb63e194c028b52cc79614c389d51e9f875ba91f79d5b,3923325,3879942,False,"[523999.99999999977,4675999.999999988,525999.9899999998,4677999.989999988]",EPSG:2158,train,True,,0.009999999776482582,132576.355098927,54037.038408848624
